************************************************************************************************************************************************************************************************************************************************************************************************************
basic info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    10
engine_to_start      20
steps                302
resources            20
************************************************************************************************************************************************************************************************************************************************************************************************************
resource availability
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0   	R1   	R2   	R3   	R4   	R5   	R6   	R7   	R8   	R9   	R10  	R11  	R12  	R13  	R14  	R15  	R16  	R17  	R18  	R19  	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
************************************************************************************************************************************************************************************************************************************************************************************************************
engine info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	6                   	1                   	1                   	30                  	
1                   	2                   	0                   	1                   	30                  	
2                   	6                   	0                   	1                   	30                  	
3                   	5                   	0                   	1                   	30                  	
4                   	4                   	1                   	1                   	30                  	
5                   	6                   	1                   	1                   	30                  	
6                   	8                   	0                   	1                   	30                  	
7                   	3                   	1                   	1                   	30                  	
8                   	1                   	0                   	1                   	30                  	
9                   	5                   	0                   	1                   	30                  	
10                  	8                   	0                   	0                   	30                  	
11                  	6                   	1                   	0                   	30                  	
12                  	7                   	0                   	0                   	60                  	
13                  	6                   	0                   	0                   	30                  	
14                  	6                   	0                   	0                   	30                  	
15                  	6                   	0                   	0                   	60                  	
16                  	7                   	1                   	0                   	60                  	
17                  	3                   	0                   	0                   	60                  	
18                  	4                   	0                   	0                   	60                  	
19                  	5                   	1                   	0                   	30                  	
20                  	9                   	1                   	0                   	30                  	
21                  	2                   	0                   	0                   	30                  	
22                  	3                   	0                   	0                   	60                  	
23                  	0                   	0                   	0                   	30                  	
24                  	3                   	0                   	0                   	30                  	
25                  	1                   	1                   	0                   	60                  	
26                  	1                   	1                   	0                   	30                  	
27                  	2                   	1                   	0                   	30                  	
28                  	5                   	0                   	0                   	60                  	
29                  	1                   	0                   	0                   	60                  	
************************************************************************************************************************************************************************************************************************************************************************************************************
step info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
step_no             	step_name           	engine_no           	status              	resource_occupation 	stand_by_time       	due_time            	punish_weight       	schedule_start_time 	modes               	successors          	successor_list      	
216                 	gujian              	21                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	217                 	
217                 	buzhuang            	21                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	218                 	
218                 	chuanzhuang         	21                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	219                 	
219                 	zongzhuang          	21                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	220                 	
220                 	shiche              	21                  	0                   	-1                  	0                   	30                  	1.07                	0                   	2                   	1                   	301                 	
221                 	buzhuang            	22                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	222                 	
222                 	chuanzhuang         	22                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	223                 	
223                 	zongzhuang          	22                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	224                 	
224                 	shiche              	22                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	225                 	
225                 	fenjie              	22                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	226                 	
226                 	gujian              	22                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	227                 	
227                 	buzhuang            	22                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	228                 	
228                 	chuanzhuang         	22                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	229                 	
229                 	zongzhuang          	22                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	230                 	
230                 	shiche              	22                  	0                   	-1                  	0                   	60                  	1.13                	0                   	1                   	1                   	301                 	
231                 	buzhuang            	23                  	0                   	-1                  	3                   	10000               	0                   	0                   	1                   	1                   	232                 	
232                 	chuanzhuang         	23                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	233                 	
233                 	zongzhuang          	23                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	234                 	
234                 	shiche              	23                  	0                   	-1                  	0                   	10000               	0                   	0                   	2                   	1                   	235                 	
235                 	fenjie              	23                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	236                 	
236                 	gujian              	23                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	237                 	
237                 	buzhuang            	23                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	238                 	
238                 	chuanzhuang         	23                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	239                 	
239                 	zongzhuang          	23                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	240                 	
240                 	shiche              	23                  	0                   	-1                  	0                   	30                  	1.02                	0                   	2                   	1                   	301                 	
241                 	buzhuang            	24                  	0                   	-1                  	2                   	10000               	0                   	0                   	1                   	1                   	242                 	
242                 	chuanzhuang         	24                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	243                 	
243                 	zongzhuang          	24                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	244                 	
244                 	shiche              	24                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	245                 	
245                 	fenjie              	24                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	246                 	
246                 	gujian              	24                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	247                 	
247                 	buzhuang            	24                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	248                 	
248                 	chuanzhuang         	24                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	249                 	
249                 	zongzhuang          	24                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	250                 	
250                 	shiche              	24                  	0                   	-1                  	0                   	30                  	0.51                	0                   	1                   	1                   	301                 	
251                 	buzhuang            	25                  	0                   	-1                  	1                   	10000               	0                   	0                   	1                   	1                   	252                 	
252                 	chuanzhuang         	25                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	253                 	
253                 	zongzhuang          	25                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	254                 	
254                 	shiche              	25                  	0                   	-1                  	0                   	10000               	0                   	0                   	2                   	1                   	255                 	
255                 	fenjie              	25                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	256                 	
256                 	gujian              	25                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	257                 	
257                 	buzhuang            	25                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	258                 	
258                 	chuanzhuang         	25                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	259                 	
259                 	zongzhuang          	25                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	260                 	
260                 	shiche              	25                  	0                   	-1                  	0                   	60                  	0.92                	0                   	2                   	1                   	301                 	
261                 	buzhuang            	26                  	0                   	-1                  	4                   	10000               	0                   	0                   	1                   	1                   	262                 	
262                 	chuanzhuang         	26                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	263                 	
263                 	zongzhuang          	26                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	264                 	
264                 	shiche              	26                  	0                   	-1                  	0                   	10000               	0                   	0                   	2                   	1                   	265                 	
265                 	fenjie              	26                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	266                 	
266                 	gujian              	26                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	267                 	
267                 	buzhuang            	26                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	268                 	
268                 	chuanzhuang         	26                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	269                 	
269                 	zongzhuang          	26                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	270                 	
270                 	shiche              	26                  	0                   	-1                  	0                   	30                  	0.61                	0                   	2                   	1                   	301                 	
271                 	buzhuang            	27                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	272                 	
272                 	chuanzhuang         	27                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	273                 	
273                 	zongzhuang          	27                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	274                 	
274                 	shiche              	27                  	0                   	-1                  	0                   	10000               	0                   	0                   	2                   	1                   	275                 	
275                 	fenjie              	27                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	276                 	
276                 	gujian              	27                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	277                 	
277                 	buzhuang            	27                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	278                 	
278                 	chuanzhuang         	27                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	279                 	
279                 	zongzhuang          	27                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	280                 	
280                 	shiche              	27                  	0                   	-1                  	0                   	30                  	0.81                	0                   	2                   	1                   	301                 	
281                 	buzhuang            	28                  	0                   	-1                  	5                   	10000               	0                   	0                   	1                   	1                   	282                 	
282                 	chuanzhuang         	28                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	283                 	
283                 	zongzhuang          	28                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	284                 	
284                 	shiche              	28                  	0                   	-1                  	0                   	10000               	0                   	0                   	3                   	1                   	285                 	
285                 	fenjie              	28                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	286                 	
286                 	gujian              	28                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	287                 	
287                 	buzhuang            	28                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	288                 	
288                 	chuanzhuang         	28                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	289                 	
289                 	zongzhuang          	28                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	290                 	
290                 	shiche              	28                  	0                   	-1                  	0                   	60                  	1.44                	0                   	3                   	1                   	301                 	
291                 	buzhuang            	29                  	0                   	-1                  	5                   	10000               	0                   	0                   	1                   	1                   	292                 	
292                 	chuanzhuang         	29                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	293                 	
293                 	zongzhuang          	29                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	294                 	
294                 	shiche              	29                  	0                   	-1                  	0                   	10000               	0                   	0                   	2                   	1                   	295                 	
295                 	fenjie              	29                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	296                 	
296                 	gujian              	29                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	297                 	
297                 	buzhuang            	29                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	298                 	
298                 	chuanzhuang         	29                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	299                 	
299                 	zongzhuang          	29                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	300                 	
300                 	shiche              	29                  	0                   	-1                  	0                   	60                  	1.31                	0                   	2                   	1                   	301                 	
301                 	dummy_end           	-1                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	0                   	                    	
************************************************************************************************************************************************************************************************************************************************************************************************************
step mode info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
step_no             	mode_no             	duration            	R0   	R1   	R2   	R3   	R4   	R5   	R6   	R7   	R8   	R9   	R10  	R11  	R12  	R13  	R14  	R15  	R16  	R17  	R18  	R19  	
0                   	0                   	0                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
1                   	0                   	3                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
2                   	0                   	1                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
3                   	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
4                   	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
4                   	1                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
4                   	2                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
4                   	3                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
4                   	4                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
4                   	5                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
4                   	6                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
4                   	7                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
5                   	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
6                   	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
7                   	0                   	3                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
8                   	0                   	1                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
9                   	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
10                  	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
10                  	1                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
10                  	2                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
10                  	3                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
10                  	4                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
10                  	5                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
10                  	6                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
10                  	7                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
11                  	0                   	3                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
12                  	0                   	1                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
13                  	0                   	3                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
14                  	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
14                  	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
15                  	0                   	1                   	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
16                  	0                   	2                   	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
17                  	0                   	3                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
18                  	0                   	1                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
19                  	0                   	3                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
20                  	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
20                  	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
21                  	0                   	3                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
22                  	0                   	1                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
23                  	0                   	2                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
24                  	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
24                  	1                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
24                  	2                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
24                  	3                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
24                  	4                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
24                  	5                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
24                  	6                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
24                  	7                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
25                  	0                   	2                   	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
26                  	0                   	1                   	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
27                  	0                   	3                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
28                  	0                   	1                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
29                  	0                   	2                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
30                  	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
30                  	1                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
30                  	2                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
30                  	3                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
30                  	4                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
30                  	5                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
30                  	6                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
30                  	7                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
31                  	0                   	3                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
32                  	0                   	1                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
33                  	0                   	2                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
34                  	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
34                  	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
34                  	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
35                  	0                   	2                   	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
36                  	0                   	1                   	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
37                  	0                   	3                   	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
38                  	0                   	1                   	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
39                  	0                   	2                   	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
40                  	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
40                  	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
40                  	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	
41                  	0                   	3                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
42                  	0                   	2                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
43                  	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
44                  	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
44                  	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
44                  	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
44                  	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
44                  	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
44                  	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
44                  	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
44                  	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
45                  	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
46                  	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
47                  	0                   	3                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
48                  	0                   	2                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
49                  	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
50                  	0                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
50                  	1                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
50                  	2                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
50                  	3                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
50                  	4                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
50                  	5                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
50                  	6                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
50                  	7                   	1                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	
51                  	0                   	3                   	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
52                  	0                   	1                   	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
53                  	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
54                  	0                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	0    	
54                  	1                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	0    	
54                  	2                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	0    	
54                  	3                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	0    	
54                  	4                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	0    	
54                  	5                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	0    	
54                  	6                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	0    	
54                  	7                   	2                   	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	0    	1    	0    	0    	
