************************************************************************************************************************************************************************************************************************************************************************************************************
basic info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    20
engine_to_start      30
steps                502
resources            20
************************************************************************************************************************************************************************************************************************************************************************************************************
resource availability
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0   	R1   	R2   	R3   	R4   	R5   	R6   	R7   	R8   	R9   	R10  	R11  	R12  	R13  	R14  	R15  	R16  	R17  	R18  	R19  	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
************************************************************************************************************************************************************************************************************************************************************************************************************
engine info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	2                   	0                   	1                   	30                  	
1                   	6                   	1                   	1                   	30                  	
2                   	9                   	0                   	1                   	30                  	
3                   	0                   	0                   	1                   	30                  	
4                   	4                   	1                   	1                   	30                  	
5                   	8                   	0                   	1                   	30                  	
6                   	9                   	1                   	1                   	30                  	
7                   	1                   	1                   	1                   	30                  	
8                   	5                   	1                   	1                   	30                  	
9                   	0                   	0                   	1                   	30                  	
10                  	7                   	0                   	1                   	30                  	
11                  	8                   	1                   	1                   	30                  	
12                  	2                   	1                   	1                   	30                  	
13                  	6                   	0                   	1                   	30                  	
14                  	6                   	1                   	1                   	30                  	
15                  	0                   	0                   	1                   	30                  	
16                  	2                   	0                   	1                   	30                  	
17                  	5                   	1                   	1                   	30                  	
18                  	5                   	1                   	1                   	30                  	
19                  	5                   	1                   	1                   	30                  	
20                  	4                   	0                   	0                   	30                  	
21                  	7                   	0                   	0                   	60                  	
22                  	5                   	1                   	0                   	60                  	
23                  	3                   	1                   	0                   	30                  	
24                  	2                   	0                   	0                   	30                  	
25                  	9                   	0                   	0                   	30                  	
26                  	4                   	0                   	0                   	30                  	
27                  	2                   	0                   	0                   	30                  	
28                  	1                   	1                   	0                   	30                  	
29                  	4                   	1                   	0                   	30                  	
30                  	1                   	0                   	0                   	60                  	
31                  	2                   	1                   	0                   	30                  	
32                  	7                   	0                   	0                   	30                  	
33                  	3                   	1                   	0                   	60                  	
34                  	6                   	1                   	0                   	60                  	
35                  	6                   	1                   	0                   	60                  	
36                  	0                   	0                   	0                   	30                  	
37                  	9                   	1                   	0                   	60                  	
38                  	2                   	1                   	0                   	30                  	
39                  	1                   	1                   	0                   	60                  	
40                  	9                   	0                   	0                   	60                  	
41                  	4                   	0                   	0                   	60                  	
42                  	9                   	0                   	0                   	60                  	
43                  	7                   	0                   	0                   	60                  	
44                  	2                   	0                   	0                   	30                  	
45                  	7                   	0                   	0                   	30                  	
46                  	3                   	1                   	0                   	60                  	
47                  	2                   	1                   	0                   	30                  	
48                  	1                   	0                   	0                   	30                  	
49                  	1                   	1                   	0                   	60                  	
************************************************************************************************************************************************************************************************************************************************************************************************************
step info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
step_no             	step_name           	engine_no           	status              	resource_occupation 	stand_by_time       	due_time            	punish_weight       	schedule_start_time 	modes               	successors          	successor_list      	
309                 	zongzhuang          	30                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	310                 	
310                 	shiche              	30                  	0                   	-1                  	0                   	60                  	1.36                	0                   	4                   	1                   	501                 	
311                 	buzhuang            	31                  	0                   	-1                  	5                   	10000               	0                   	0                   	1                   	1                   	312                 	
312                 	chuanzhuang         	31                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	313                 	
313                 	zongzhuang          	31                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	314                 	
314                 	shiche              	31                  	0                   	-1                  	0                   	10000               	0                   	0                   	10                  	1                   	315                 	
315                 	fenjie              	31                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	316                 	
316                 	gujian              	31                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	317                 	
317                 	buzhuang            	31                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	318                 	
318                 	chuanzhuang         	31                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	319                 	
319                 	zongzhuang          	31                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	320                 	
320                 	shiche              	31                  	0                   	-1                  	0                   	30                  	1.42                	0                   	10                  	1                   	501                 	
321                 	buzhuang            	32                  	0                   	-1                  	3                   	10000               	0                   	0                   	1                   	1                   	322                 	
322                 	chuanzhuang         	32                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	323                 	
323                 	zongzhuang          	32                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	324                 	
324                 	shiche              	32                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	325                 	
325                 	fenjie              	32                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	326                 	
326                 	gujian              	32                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	327                 	
327                 	buzhuang            	32                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	328                 	
328                 	chuanzhuang         	32                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	329                 	
329                 	zongzhuang          	32                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	330                 	
330                 	shiche              	32                  	0                   	-1                  	0                   	30                  	0.56                	0                   	1                   	1                   	501                 	
331                 	buzhuang            	33                  	0                   	-1                  	1                   	10000               	0                   	0                   	1                   	1                   	332                 	
332                 	chuanzhuang         	33                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	333                 	
333                 	zongzhuang          	33                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	334                 	
334                 	shiche              	33                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	335                 	
335                 	fenjie              	33                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	336                 	
336                 	gujian              	33                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	337                 	
337                 	buzhuang            	33                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	338                 	
338                 	chuanzhuang         	33                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	339                 	
339                 	zongzhuang          	33                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	340                 	
340                 	shiche              	33                  	0                   	-1                  	0                   	60                  	0.64                	0                   	1                   	1                   	501                 	
341                 	buzhuang            	34                  	0                   	-1                  	3                   	10000               	0                   	0                   	1                   	1                   	342                 	
342                 	chuanzhuang         	34                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	343                 	
343                 	zongzhuang          	34                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	344                 	
344                 	shiche              	34                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	345                 	
345                 	fenjie              	34                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	346                 	
346                 	gujian              	34                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	347                 	
347                 	buzhuang            	34                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	348                 	
348                 	chuanzhuang         	34                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	349                 	
349                 	zongzhuang          	34                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	350                 	
350                 	shiche              	34                  	0                   	-1                  	0                   	60                  	1.23                	0                   	1                   	1                   	501                 	
351                 	buzhuang            	35                  	0                   	-1                  	4                   	10000               	0                   	0                   	1                   	1                   	352                 	
352                 	chuanzhuang         	35                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	353                 	
353                 	zongzhuang          	35                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	354                 	
354                 	shiche              	35                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	355                 	
355                 	fenjie              	35                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	356                 	
356                 	gujian              	35                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	357                 	
357                 	buzhuang            	35                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	358                 	
358                 	chuanzhuang         	35                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	359                 	
359                 	zongzhuang          	35                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	360                 	
360                 	shiche              	35                  	0                   	-1                  	0                   	60                  	1.23                	0                   	1                   	1                   	501                 	
361                 	buzhuang            	36                  	0                   	-1                  	1                   	10000               	0                   	0                   	1                   	1                   	362                 	
362                 	chuanzhuang         	36                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	363                 	
363                 	zongzhuang          	36                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	364                 	
364                 	shiche              	36                  	0                   	-1                  	0                   	10000               	0                   	0                   	10                  	1                   	365                 	
365                 	fenjie              	36                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	366                 	
366                 	gujian              	36                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	367                 	
367                 	buzhuang            	36                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	368                 	
368                 	chuanzhuang         	36                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	369                 	
369                 	zongzhuang          	36                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	370                 	
370                 	shiche              	36                  	0                   	-1                  	0                   	30                  	1.30                	0                   	10                  	1                   	501                 	
371                 	buzhuang            	37                  	0                   	-1                  	3                   	10000               	0                   	0                   	1                   	1                   	372                 	
372                 	chuanzhuang         	37                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	373                 	
373                 	zongzhuang          	37                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	374                 	
374                 	shiche              	37                  	0                   	-1                  	0                   	10000               	0                   	0                   	2                   	1                   	375                 	
375                 	fenjie              	37                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	376                 	
376                 	gujian              	37                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	377                 	
377                 	buzhuang            	37                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	378                 	
378                 	chuanzhuang         	37                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	379                 	
379                 	zongzhuang          	37                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	380                 	
380                 	shiche              	37                  	0                   	-1                  	0                   	60                  	1.40                	0                   	2                   	1                   	501                 	
381                 	buzhuang            	38                  	0                   	-1                  	3                   	10000               	0                   	0                   	1                   	1                   	382                 	
382                 	chuanzhuang         	38                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	383                 	
383                 	zongzhuang          	38                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	384                 	
384                 	shiche              	38                  	0                   	-1                  	0                   	10000               	0                   	0                   	10                  	1                   	385                 	
385                 	fenjie              	38                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	386                 	
386                 	gujian              	38                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	387                 	
387                 	buzhuang            	38                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	388                 	
388                 	chuanzhuang         	38                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	389                 	
389                 	zongzhuang          	38                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	390                 	
390                 	shiche              	38                  	0                   	-1                  	0                   	30                  	0.99                	0                   	10                  	1                   	501                 	
391                 	buzhuang            	39                  	0                   	-1                  	3                   	10000               	0                   	0                   	1                   	1                   	392                 	
392                 	chuanzhuang         	39                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	393                 	
393                 	zongzhuang          	39                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	394                 	
394                 	shiche              	39                  	0                   	-1                  	0                   	10000               	0                   	0                   	4                   	1                   	395                 	
395                 	fenjie              	39                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	396                 	
396                 	gujian              	39                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	397                 	
397                 	buzhuang            	39                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	398                 	
398                 	chuanzhuang         	39                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	399                 	
399                 	zongzhuang          	39                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	400                 	
400                 	shiche              	39                  	0                   	-1                  	0                   	60                  	0.66                	0                   	4                   	1                   	501                 	
401                 	buzhuang            	40                  	0                   	-1                  	5                   	10000               	0                   	0                   	1                   	1                   	402                 	
402                 	chuanzhuang         	40                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	403                 	
403                 	zongzhuang          	40                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	404                 	
404                 	shiche              	40                  	0                   	-1                  	0                   	10000               	0                   	0                   	2                   	1                   	405                 	
405                 	fenjie              	40                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	406                 	
406                 	gujian              	40                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	407                 	
407                 	buzhuang            	40                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	408                 	
408                 	chuanzhuang         	40                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	409                 	
409                 	zongzhuang          	40                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	410                 	
410                 	shiche              	40                  	0                   	-1                  	0                   	60                  	1.00                	0                   	2                   	1                   	501                 	
411                 	buzhuang            	41                  	0                   	-1                  	5                   	10000               	0                   	0                   	1                   	1                   	412                 	
412                 	chuanzhuang         	41                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	413                 	
413                 	zongzhuang          	41                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	414                 	
414                 	shiche              	41                  	0                   	-1                  	0                   	10000               	0                   	0                   	7                   	1                   	415                 	
415                 	fenjie              	41                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	416                 	
416                 	gujian              	41                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	417                 	
417                 	buzhuang            	41                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	418                 	
418                 	chuanzhuang         	41                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	419                 	
419                 	zongzhuang          	41                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	420                 	
420                 	shiche              	41                  	0                   	-1                  	0                   	60                  	1.10                	0                   	7                   	1                   	501                 	
421                 	buzhuang            	42                  	0                   	-1                  	4                   	10000               	0                   	0                   	1                   	1                   	422                 	
422                 	chuanzhuang         	42                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	423                 	
423                 	zongzhuang          	42                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	424                 	
424                 	shiche              	42                  	0                   	-1                  	0                   	10000               	0                   	0                   	2                   	1                   	425                 	
425                 	fenjie              	42                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	426                 	
426                 	gujian              	42                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	427                 	
427                 	buzhuang            	42                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	428                 	
428                 	chuanzhuang         	42                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	429                 	
429                 	zongzhuang          	42                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	430                 	
430                 	shiche              	42                  	0                   	-1                  	0                   	60                  	1.20                	0                   	2                   	1                   	501                 	
431                 	buzhuang            	43                  	0                   	-1                  	5                   	10000               	0                   	0                   	1                   	1                   	432                 	
432                 	chuanzhuang         	43                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	433                 	
433                 	zongzhuang          	43                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	434                 	
434                 	shiche              	43                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	435                 	
435                 	fenjie              	43                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	436                 	
436                 	gujian              	43                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	437                 	
437                 	buzhuang            	43                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	438                 	
438                 	chuanzhuang         	43                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	439                 	
439                 	zongzhuang          	43                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	440                 	
440                 	shiche              	43                  	0                   	-1                  	0                   	60                  	1.14                	0                   	1                   	1                   	501                 	
441                 	buzhuang            	44                  	0                   	-1                  	5                   	10000               	0                   	0                   	1                   	1                   	442                 	
442                 	chuanzhuang         	44                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	443                 	
443                 	zongzhuang          	44                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	444                 	
444                 	shiche              	44                  	0                   	-1                  	0                   	10000               	0                   	0                   	10                  	1                   	445                 	
445                 	fenjie              	44                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	446                 	
446                 	gujian              	44                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	447                 	
447                 	buzhuang            	44                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	448                 	
448                 	chuanzhuang         	44                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	449                 	
449                 	zongzhuang          	44                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	450                 	
450                 	shiche              	44                  	0                   	-1                  	0                   	30                  	0.50                	0                   	10                  	1                   	501                 	
451                 	buzhuang            	45                  	0                   	-1                  	4                   	10000               	0                   	0                   	1                   	1                   	452                 	
452                 	chuanzhuang         	45                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	453                 	
453                 	zongzhuang          	45                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	454                 	
454                 	shiche              	45                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	455                 	
455                 	fenjie              	45                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	456                 	
456                 	gujian              	45                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	457                 	
457                 	buzhuang            	45                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	458                 	
458                 	chuanzhuang         	45                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	459                 	
459                 	zongzhuang          	45                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	460                 	
460                 	shiche              	45                  	0                   	-1                  	0                   	30                  	1.46                	0                   	1                   	1                   	501                 	
461                 	buzhuang            	46                  	0                   	-1                  	3                   	10000               	0                   	0                   	1                   	1                   	462                 	
462                 	chuanzhuang         	46                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	463                 	
463                 	zongzhuang          	46                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	464                 	
464                 	shiche              	46                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	465                 	
465                 	fenjie              	46                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	466                 	
466                 	gujian              	46                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	467                 	
467                 	buzhuang            	46                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	468                 	
468                 	chuanzhuang         	46                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	469                 	
469                 	zongzhuang          	46                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	470                 	
470                 	shiche              	46                  	0                   	-1                  	0                   	60                  	1.24                	0                   	1                   	1                   	501                 	
471                 	buzhuang            	47                  	0                   	-1                  	2                   	10000               	0                   	0                   	1                   	1                   	472                 	
472                 	chuanzhuang         	47                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	473                 	
473                 	zongzhuang          	47                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	474                 	
474                 	shiche              	47                  	0                   	-1                  	0                   	10000               	0                   	0                   	10                  	1                   	475                 	
475                 	fenjie              	47                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	476                 	
476                 	gujian              	47                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	477                 	
477                 	buzhuang            	47                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	478                 	
478                 	chuanzhuang         	47                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	479                 	
479                 	zongzhuang          	47                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	480                 	
480                 	shiche              	47                  	0                   	-1                  	0                   	30                  	1.14                	0                   	10                  	1                   	501                 	
481                 	buzhuang            	48                  	0                   	-1                  	1                   	10000               	0                   	0                   	1                   	1                   	482                 	
482                 	chuanzhuang         	48                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	483                 	
483                 	zongzhuang          	48                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	484                 	
484                 	shiche              	48                  	0                   	-1                  	0                   	10000               	0                   	0                   	4                   	1                   	485                 	
485                 	fenjie              	48                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	486                 	
486                 	gujian              	48                  	0                   	-1                  	0                   	10000               	0                   	0                   	1                   	1                   	487                 	
